name,url,specialties,hospitals,able_to_book,appointments_next_4_weeks,first_available_days_away
"Mr Arul Immanuel","https://www.nuffieldhealth.com/consultants/mr-arul-immanuel","General Surgery","Newcastle upon Tyne Hospital","Yes","0","0"
"Mr Asad Syed","https://www.nuffieldhealth.com/consultants/mr-asad-syed","Orthopaedic surgery","Chester, The Grosvenor Hospital","Yes","178","1"
"Mr Ash Monga","https://www.nuffieldhealth.com/consultants/mr-ash-monga","Gynaecology","Wessex Hospital","Yes","19","5"
"Mr Ashique Aziz Ali","https://www.nuffieldhealth.com/consultants/mr-ashique-aziz-ali","Orthopaedic surgery","North Staffordshire Hospital","Yes","17","1"
"Mr Ashish Rohatgi","https://www.nuffieldhealth.com/consultants/mr-ashish-rohatgi","General Surgery","The Holly Hospital; Highgate Hospital","Yes","45","6"
"Mr Ashley Costin-Brown","https://www.nuffieldhealth.com/consultants/mr-ashley-costin-brown","Orthopaedic surgery","North Staffordshire Hospital","Yes","42","5"
"Mr Ashok Rajimwale","https://www.nuffieldhealth.com/consultants/mr-ashok-rajimwale","Paediatric Surgery","Leicester Hospital","Yes","4","13"
"Mr Ashok Rokade","https://www.nuffieldhealth.com/consultants/mr-ashok-rokade","ENT (Otolaryngology)","Wessex Hospital","No","0","0"
"Mr Ashok Sakthivel","https://www.nuffieldhealth.com/consultants/mr-ashok-sakthivel","Urology","Tees Hospital","Yes","10","5"
"Mr Ashraf Elsharkawy","https://www.nuffieldhealth.com/consultants/mr-ashraf-elsharkawy","Vascular Surgery ","Warwickshire Hospital","Yes","14","5"
"Mr Ashraf Messiha","https://www.nuffieldhealth.com/consultants/mr-ashraf-messiha","Oral and Maxillo-facial surgery","Parkside Hospital","Yes","0","0"
"Mr Ashwin Kulkarni","https://www.nuffieldhealth.com/consultants/mr-ashwin-kulkarni","Orthopaedic surgery","Leicester Hospital","Yes","72","8"
"Mr Ashwin Unnithan","https://www.nuffieldhealth.com/consultants/mr-ashwin-unnithan","Orthopaedic surgery; Paediatric Surgery","Woking Hospital; Parkside Hospital","Yes","44","5"
"Mr Asif Parkar","https://www.nuffieldhealth.com/consultants/mr-asif-parkar","Orthopaedic surgery","Brentwood Hospital","Yes","3","14"
"Mr Asif Z Khan","https://www.nuffieldhealth.com/consultants/mr-asif-z-khan","Orthopaedic surgery","Bristol Hospital","Yes","14","5"
"Mr Ata Kasis","https://www.nuffieldhealth.com/consultants/mr-ata-kasis","Orthopaedic surgery","Newcastle upon Tyne Hospital","Yes","0","0"
"Mr Attila Vecsei","https://www.nuffieldhealth.com/consultants/mr-attila-vecsei","Gynaecology","Chichester Hospital","Yes","1","16"
"Mr Atul  Bagul","https://www.nuffieldhealth.com/consultants/mr-atul-bagul","General Surgery","Leicester Hospital","Yes","12","17"
"Mr Atul Bansal","https://www.nuffieldhealth.com/consultants/mr-atul-bansal","Ophthalmology","Warwickshire Hospital","Yes","1","12"
"Mr Atul Kusanale","https://www.nuffieldhealth.com/consultants/mr-atul-kusanale","Oral and Maxillo-facial surgery","Bournemouth Hospital","Yes","10","8"
"Mr Austin Ugwumadu","https://www.nuffieldhealth.com/consultants/mr-austin-ugwumadu","Gynaecology","Parkside Hospital","Yes","66","2"
"Mr Ayad Shafiq","https://www.nuffieldhealth.com/consultants/mr-ayad-shafiq","Ophthalmology","Newcastle upon Tyne Hospital","Yes","60","6"
"Mr Azal Jalgaonkar","https://www.nuffieldhealth.com/consultants/mr-azal-jalgaonkar","Orthopaedic surgery","Woking Hospital; Guildford Hospital","Yes","24","13"
"Mr Azhar Shaida","https://www.nuffieldhealth.com/consultants/mr-azhar-shaida","ENT (Otolaryngology)","The Holly Hospital","Yes","3","5"
"Mr Aziz Ahmad","https://www.nuffieldhealth.com/consultants/mr-aziz-ahmad","Orthopaedic surgery","Ipswich Hospital","Yes","27","6"
"Mr Aziz Haque","https://www.nuffieldhealth.com/consultants/mr-aziz-haque","Orthopaedic surgery","Leicester Hospital","Yes","0","0"
"Mr Babak Arvin","https://www.nuffieldhealth.com/consultants/mr-babak-arvin","Neurosurgery","Brentwood Hospital","No","4","14"
"Mr Babis Karagkevrekis","https://www.nuffieldhealth.com/consultants/mr-babis-karagkevrekis","Orthopaedic surgery","Derby Hospital","Yes","18","9"
"Mr Bal Manoj","https://www.nuffieldhealth.com/consultants/mr-bal-manoj","Ophthalmology","Wolverhampton Hospital","Yes","20","6"
"Mr Balasubramaniam Ilango","https://www.nuffieldhealth.com/consultants/mr-balasubramaniam-ilango","Ophthalmology","Wolverhampton Hospital; North Staffordshire Hospital","Yes","37","7"
"Mr Bardeep Rana","https://www.nuffieldhealth.com/consultants/mr-bardeep-rana","Orthopaedic surgery","Glasgow Hospital","Yes","99","1"
"Mr Barnaby Rufford","https://www.nuffieldhealth.com/consultants/mr-barnaby-rufford","Gynaecology","Ipswich Hospital","Yes","39","13"
"Mr Barry Maraj","https://www.nuffieldhealth.com/consultants/mr-barry-maraj","Urology","Highgate Hospital","Yes","3","2"
"Mr Bashier Dawlatly","https://www.nuffieldhealth.com/consultants/mr-bashier-dawlatly","Gynaecology","The Holly Hospital","Yes","0","14"
"Mr Behfar Kheradmand","https://www.nuffieldhealth.com/consultants/mr-behfar-kheradmand","Orthopaedic surgery","Highgate Hospital","Yes","37","1"
"Mr Ben Burston","https://www.nuffieldhealth.com/consultants/mr-ben-burston","Orthopaedic surgery","Shrewsbury Hospital","No","15","10"
"Mr Ben Chew","https://www.nuffieldhealth.com/consultants/mr-ben-chew","Plastic Surgery","Glasgow Hospital","No","0","0"
"Mr Ben Gurney","https://www.nuffieldhealth.com/consultants/mr-ben-gurney","Oral and Maxillo-facial surgery; Paediatrics","Guildford Hospital","No","0","0"
"Mr Ben Holroyd","https://www.nuffieldhealth.com/consultants/mr-ben-holroyd","Orthopaedic surgery","Plymouth Hospital","Yes","24","14"
"Mr Ben Horsburgh","https://www.nuffieldhealth.com/consultants/mr-ben-horsburgh","Urology","Guildford Hospital","No","0","0"
"Mr Ben Okafor","https://www.nuffieldhealth.com/consultants/mr-ben-okafor","Orthopaedic surgery","The Holly Hospital","Yes","108","1"
"Mr Ben Peyton-Jones","https://www.nuffieldhealth.com/consultants/mr-ben-peyton-jones","Gynaecology","Exeter Hospital","Yes","0","0"
"Mr Ben Squires","https://www.nuffieldhealth.com/consultants/mr-ben-squires","Orthopaedic surgery","Taunton Hospital","Yes","36","6"
"Mr Ben Waterson","https://www.nuffieldhealth.com/consultants/mr-ben-waterson","Orthopaedic surgery","Exeter Hospital","Yes","3","15"
"Mr Benedetto Mondelli","https://www.nuffieldhealth.com/consultants/mr-benedetto-mondelli","Gynaecology","Guildford Hospital","Yes","56","1"
"Mr Benedict Blake-James","https://www.nuffieldhealth.com/consultants/mr-benedict-blake-james","Urology","York Hospital","Yes","43","14"
"Mr Benjamin  Lamb","https://www.nuffieldhealth.com/consultants/mr-benjamin-lamb","Urology","Highgate Hospital","Yes","19","7"
"Mr Benjamin Bolland","https://www.nuffieldhealth.com/consultants/mr-benjamin-bolland","Orthopaedic surgery","Taunton Hospital","Yes","45","16"
"Mr Benjamin Caesar","https://www.nuffieldhealth.com/consultants/lt-col-benjamin-c-caesar","Orthopaedic surgery","Brighton Hospital","No","0","0"
"Mr Benjamin Knight","https://www.nuffieldhealth.com/consultants/mr-benjamin-knight","General Surgery","Guildford Hospital; Wessex Hospital","No","0","0"
"Mr Benjamin Pal Kapur","https://www.nuffieldhealth.com/consultants/mr-benjamin-pal-kapur","Orthopaedic surgery","Chester, The Grosvenor Hospital","Yes","0","0"
"Mr Benjamin Patterson","https://www.nuffieldhealth.com/consultants/mr-benjamin-patterson","Vascular Surgery ","Wessex Hospital","Yes","22","7"
"Mr Bharat Kapoor","https://www.nuffieldhealth.com/consultants/mr-bharat-kapoor","Ophthalmology; Ophthalmic Surgery","Leicester Hospital","Yes","0","0"
"Mr Bhaskar Thakur","https://www.nuffieldhealth.com/consultants/mr-bhaskar-thakur","Neurosurgery","Brentwood Hospital","Yes","36","6"
"Mr Biju Nair","https://www.nuffieldhealth.com/consultants/mr-biju-nair","Urology","North Staffordshire Hospital","Yes","36","7"
"Mr Billy Jowett","https://www.nuffieldhealth.com/consultants/mr-billy-jowett","Orthopaedic surgery","Chichester Hospital; Wessex Hospital","Yes","27","1"
"Mr Billy Wong","https://www.nuffieldhealth.com/consultants/mr-billy-wong","ENT (Otolaryngology)","Ipswich Hospital","Yes","6","28"
"Mr Biral Patel","https://www.nuffieldhealth.com/consultants/mr-biral-patel","Urology","Cheltenham Hospital","Yes","27","14"
"Mr Bishoy Youssef","https://www.nuffieldhealth.com/consultants/mr-bishoy-youssef","Orthopaedic surgery","North Staffordshire Hospital","Yes","26","1"
"Mr Bob Marshall","https://www.nuffieldhealth.com/consultants/mr-bob-marshall","General Surgery","Oxford, The Manor Hospital","Yes","4","12"
"Mr Bob Sharp","https://www.nuffieldhealth.com/consultants/mr-bob-sharp","Orthopaedic surgery","Oxford, The Manor Hospital","Yes","0","0"
"Mr Bogdan Ivanov","https://www.nuffieldhealth.com/consultants/mr-bogdan-ivanov","General Surgery","The Holly Hospital","Yes","84","1"
"Mr Brendan  Gallagher","https://www.nuffieldhealth.com/consultants/mr-brendan-gallagher","Gynaecology","Guildford Hospital","Yes","96","1"
"Mr Brendan McIlroy","https://www.nuffieldhealth.com/consultants/mr-brendan-mcilroy","General Surgery","Hereford Hospital","Yes","2","21"
"Mr Brian Fish","https://www.nuffieldhealth.com/consultants/mr-brian-fish","ENT (Otolaryngology)","Cambridge Hospital","Yes","34","8"
"Mr Brian Isgar","https://www.nuffieldhealth.com/consultants/mr-brian-isgar","General Surgery; Breast Surgery","Wolverhampton Hospital","No","0","0"
"Mr Brian Sommerlad","https://www.nuffieldhealth.com/consultants/mr-brian-sommerlad","Plastic Surgery","Brentwood Hospital","No","0","0"
"Mr Brij Madhok","https://www.nuffieldhealth.com/consultants/mr-brij-madhok","General Surgery","Derby Hospital","Yes","45","1"
"Mr C K Patel","https://www.nuffieldhealth.com/consultants/mr-c-k-patel","Ophthalmology","Oxford, The Manor Hospital","Yes","1","20"
"Mr C Senthil Kumar","https://www.nuffieldhealth.com/consultants/mr-c-senthil-kumar","Orthopaedic surgery","Glasgow Hospital","Yes","6","29"
"Mr Cal Wilson","https://www.nuffieldhealth.com/consultants/mr-cal-wilson","Gynaecology","York Hospital","Yes","10","9"
"Mr Calum Honeyman","https://www.nuffieldhealth.com/consultants/mr-calum-honeyman","Plastic Surgery","Plymouth Hospital","Yes","0","0"
"Mr Campbell  MacEachern","https://www.nuffieldhealth.com/consultants/mr-campbell-maceachern","Orthopaedic surgery","Leeds Hospital","Yes","8","12"
"Mr Campbell Hand","https://www.nuffieldhealth.com/consultants/mr-campbell-hand","Orthopaedic surgery","Wessex Hospital","Yes","4","27"
"Mr Carlos Heras-Palou","https://www.nuffieldhealth.com/consultants/mr-carlos-heras-palou","Orthopaedic surgery","Derby Hospital","Yes","36","10"
"Mr Chandra Bhatia","https://www.nuffieldhealth.com/consultants/mr-chandra-bhatia","Orthopaedic surgery","Tees Hospital","No","0","0"
"Mr Chandra Cheruvu","https://www.nuffieldhealth.com/consultants/mr-chandra-cheruvu","General Surgery","North Staffordshire Hospital","Yes","82","1"
"Mr Chandra Rao","https://www.nuffieldhealth.com/consultants/mr-chandra-rao","Orthopaedic surgery","Hereford Hospital","Yes","100","1"
"Mr Charalambos Charalambides","https://www.nuffieldhealth.com/consultants/mr-charalambos-charalambides","Orthopaedic surgery","Highgate Hospital","Yes","13","2"
"Mr Charles A Willis-Owen","https://www.nuffieldhealth.com/consultants/mr-charles-a-willis-owen","Orthopaedic surgery","Bournemouth Hospital","Yes","5","16"
"Mr Charles Baker","https://www.nuffieldhealth.com/consultants/mr-charles-baker","Gynaecology","Bournemouth Hospital","Yes","5","20"
"Mr Charles Blakeway","https://www.nuffieldhealth.com/consultants/mr-charles-blakeway","Orthopaedic surgery","Bournemouth Hospital","No","0","0"
"Mr Charles Carter","https://www.nuffieldhealth.com/consultants/mr-charles-carter","Urology","Bournemouth Hospital","Yes","0","0"
"Mr Charles Durrant","https://www.nuffieldhealth.com/consultants/mr-charles-durrant","Plastic Surgery","Chichester Hospital","No","0","0"
"Mr Charles Evans","https://www.nuffieldhealth.com/consultants/mr-charles-evans","General Surgery; Colorectal Surgery","Warwickshire Hospital","Yes","24","6"
"Mr Charles Gozzard","https://www.nuffieldhealth.com/consultants/mr-charles-gozzard","Orthopaedic surgery","Plymouth Hospital","Yes","0","0"
"Mr Charles Hall","https://www.nuffieldhealth.com/consultants/mr-charles-hall","ENT (Otolaryngology)","Cheltenham Hospital","Yes","0","0"
"Mr Charles Nduka","https://www.nuffieldhealth.com/consultants/mr-charles-nduka","Plastic Surgery","Brighton Hospital","No","0","0"
"Mr Charles Zammit","https://www.nuffieldhealth.com/consultants/mr-charles-zammit","General Surgery; Breast Surgery","Brighton Hospital; Haywards Heath Hospital","Yes","47","1"
"Mr Charlie Chan","https://www.nuffieldhealth.com/consultants/mr-charlie-chan","General Surgery; Breast Surgery","Cheltenham Hospital","Yes","31","2"
"Mr Charlie Jowett","https://www.nuffieldhealth.com/consultants/mr-charlie-jowett","Orthopaedic surgery","York Hospital","Yes","16","7"
"Mr Chetan Modi","https://www.nuffieldhealth.com/consultants/mr-chetan-modi","Orthopaedic surgery","Warwickshire Hospital","Yes","40","13"
"Mr Chokkalingam Arun","https://www.nuffieldhealth.com/consultants/mr-chokkalingam-arun","General Surgery","Hereford Hospital","Yes","60","14"
"Mr Chris Abela","https://www.nuffieldhealth.com/consultants/mr-chris-abela","Plastic Surgery","Parkside Hospital","No","0","0"
"Mr Chris Dunkin","https://www.nuffieldhealth.com/consultants/mr-chris-dunkin","Plastic Surgery","Tees Hospital","Yes","45","19"
"Mr Chris Kellett","https://www.nuffieldhealth.com/consultants/mr-chris-kellett","Neurosurgery","Leeds Hospital","Yes","24","6"
"Mr Chris Little","https://www.nuffieldhealth.com/consultants/mr-chris-little","Orthopaedic surgery","Oxford, The Manor Hospital","Yes","0","0"
"Mr Chris Paliobeis","https://www.nuffieldhealth.com/consultants/mr-chris-paliobeis","Orthopaedic surgery","Hereford Hospital","Yes","11","29"
"Mr Chris Roberts","https://www.nuffieldhealth.com/consultants/mr-chris-roberts","Orthopaedic surgery","Ipswich Hospital","Yes","5","16"
"Mr Chris Wakeling","https://www.nuffieldhealth.com/consultants/mr-chris-wakeling","Orthopaedic surgery","Chichester Hospital","Yes","3","12"
"Mr Chris Wilson","https://www.nuffieldhealth.com/consultants/mr-chris-wilson","Orthopaedic surgery","Cardiff and Vale Hospitals","Yes","47","12"
"Mr Chrishan  Thakar","https://www.nuffieldhealth.com/consultants/mr-chrishan-thakar","Orthopaedic surgery","Oxford, The Manor Hospital","No","0","0"
"Mr Christian Nayar","https://www.nuffieldhealth.com/consultants/mr-christian-nayar","Urology","Hereford Hospital","Yes","110","2"
"Mr Christian Seipp","https://www.nuffieldhealth.com/consultants/mr-christian-seipp","Urology","Chester, The Grosvenor Hospital","Yes","0","0"
"Mr Christian Wakefield","https://www.nuffieldhealth.com/consultants/mr-christian-wakefield","General Surgery","Wessex Hospital","No","0","0"
"Mr Christopher Anderson","https://www.nuffieldhealth.com/consultants/mr-christopher-anderson","Urology","Parkside Hospital","Yes","78","6"
"Mr Christopher Bailey","https://www.nuffieldhealth.com/consultants/mr-christopher-bailey","Orthopaedic surgery","Wessex Hospital","Yes","63","1"
"Mr Christopher D Briggs","https://www.nuffieldhealth.com/consultants/mr-christopher-d-briggs","General Surgery","Plymouth Hospital","Yes","3","14"
"Mr Christopher Darby","https://www.nuffieldhealth.com/consultants/mr-christopher-darby","Vascular Surgery ","Oxford, The Manor Hospital","Yes","2","20"
"Mr Christopher Dare","https://www.nuffieldhealth.com/consultants/mr-christopher-dare","Orthopaedic surgery","Wessex Hospital; Chichester Hospital","Yes","83","8"
"Mr Christopher David McFaul","https://www.nuffieldhealth.com/consultants/mr-christopher-david-mcfaul","General Surgery","Chester, The Grosvenor Hospital","Yes","30","17"
"Mr Christopher Davis","https://www.nuffieldhealth.com/consultants/mr-christopher-davis","Plastic Surgery","Highgate Hospital","Yes","0","0"
"Mr Christopher Evans","https://www.nuffieldhealth.com/consultants/mr-christopher-evans","Orthopaedic surgery","Shrewsbury Hospital","Yes","33","1"
"Mr Christopher Fenn","https://www.nuffieldhealth.com/consultants/mr-christopher-fenn","Plastic Surgery","Leeds Hospital","Yes","19","12"
"Mr Christopher Foxton","https://www.nuffieldhealth.com/consultants/mr-christopher-foxton","ENT (Otolaryngology)","Taunton Hospital","Yes","12","12"
"Mr Christopher Gandy","https://www.nuffieldhealth.com/consultants/mr-christopher-gandy","General Surgery","Plymouth Hospital","Yes","25","1"
"Mr Christopher George White","https://www.nuffieldhealth.com/consultants/mr-christopher-george-white","Urology","Wessex Hospital","Yes","12","14"
"Mr Christopher Jack","https://www.nuffieldhealth.com/consultants/mr-christopher-jack","Orthopaedic surgery","Wessex Hospital","Yes","9","6"
"Mr Christopher Lodge","https://www.nuffieldhealth.com/consultants/mr-christopher-lodge","Orthopaedic surgery","York Hospital","Yes","5","2"
"Mr Christopher Luscombe","https://www.nuffieldhealth.com/consultants/mr-christopher-luscombe","Urology","North Staffordshire Hospital","Yes","23","1"
"Mr Christopher Martin","https://www.nuffieldhealth.com/consultants/mr-christopher-martin","Orthopaedic surgery","Ipswich Hospital","Yes","92","2"
"Mr Christopher McLean","https://www.nuffieldhealth.com/consultants/mr-christopher-mclean","Ophthalmology","Guildford Hospital; Woking Hospital","Yes","3","7"
"Mr Christopher Rees Gooding","https://www.nuffieldhealth.com/consultants/mr-christopher-rees-gooding","Orthopaedic surgery","Cambridge Hospital","Yes","35","13"
"Mr Christopher Smith","https://www.nuffieldhealth.com/consultants/mr-christopher-smith","Orthopaedic surgery","Exeter Hospital","Yes","3","19"
"Mr Christopher Taylor","https://www.nuffieldhealth.com/consultants/mr-christopher-taylor","Plastic Surgery","Plymouth Hospital","Yes","2","14"
"Mr Christopher Vinall","https://www.nuffieldhealth.com/consultants/mr-christopher-vinall","Oral and Maxillo-facial surgery","Leicester Hospital","Yes","16","14"
"Mr Christopher Withey","https://www.nuffieldhealth.com/consultants/mr-christopher-withey","Podiatry","Ipswich Hospital","No","0","0"
"Mr Christopher Wright","https://www.nuffieldhealth.com/consultants/mr-christopher-wright","General Surgery","Tunbridge Wells Hospital","Yes","4","21"
